"Sponsored Folder?";"Sponsored Folder?"
"Would you like to mark this folder as sponsored?";"Would you like to mark this folder as sponsored?"
"Showing %1$s out of %2$s folders";"Showing %1$s out of %2$s folders"
"There are no folders created yet.";"There are no folders created yet."
"Create one to start sharing files.";"Create one to start sharing files."

# create folder
"Example: ""Marketing Brochures""";"Example: ""Marketing Brochures"""
"Provide a brief info about content of this folder";"Provide a brief info about content of this folder"
"Please fill out the form below, then click ""Continue"" to move on to next step.";"Please fill out the form below, then click ""Continue"" to move on to next step."

"Folder Name";"Folder Name"
"Privacy Details";"Privacy Details"

"Who may see this folder?";"Who may see this folder?"
"Who may post comments on this folder?";"Who may post comments on this folder?"
"Show this folder in search results";"Show this folder in search results"
"Post Folder";"Post Folder"
"Tags (Keywords)";"Tags (Keywords)"
"You have already created the maximum number of folder postings allowed.";"You have already created the maximum number of folder postings allowed."
"If you would like to create a new folder, please <a href=""%1$s"">delete</a> an old one first.";"If you would like to create a new folder, please <a href=""%1$s"">delete</a> an old one first."

"Photo";"Photo"
"Title: %s";"Title: %s"
"View Folder";"View Folder"
"Manage Files";"Manage Files"
"Upload Files";"Upload Files"
"Edit Folder Details";"Edit Folder Details"
"Delete This Folder";"Delete This Folder"
"Edit your folder below, then click ""Save Changes"" to save your folder.";"Edit your folder below, then click ""Save Changes"" to save your folder."

"Type: %s";"Type: %s"
"Parent: %s";"Parent: %s"
"Created: %s";"Created: %s"
"View Folder / Files";"View Folder / Files"
"Manage Folder Files";"Manage Folder Files"
"Upload Folder Files";"Upload Folder Files"

"%s / Files";"%s / Files"
"created %s";"created %s"
"This folder does not have any files.";"This folder does not have any files."
"Get started by <a href='%1$s'>uploading</a> new files.";"Get started by <a href='%1$s'>uploading</a> new files."

"Allowed File Extensions: %s";"Allowed File Extensions: %s"
"Click ""Add Files"" to select one or more files from your computer. After you have selected the files, they will begin to upload right away. When your upload is finished, click the button below your file list to save them to your folder.";"Click ""Add Files"" to select one or more files from your computer. After you have selected the files, they will begin to upload right away. When your upload is finished, click the button below your file list to save them to your folder."
"Add Files";"Add Files"
"Save Files";"Save Files"
"Choose files on your computer to add to this folder. (2MB maximum)";"Choose files on your computer to add to this folder. (2MB maximum)"


"with %s keyword";"with %s keyword"
"My %s Folders";"My %s Folders"
"You do not have any folders that match your search criteria.";"You do not have any folders that match your search criteria."
"You do not have any folders.";"You do not have any folders."
"Get started by <a href='%1$s'>posting</a> a new folder.";"Get started by <a href='%1$s'>posting</a> a new folder."
"Folder Posted";"Folder Posted"
"Your folder was successfully saved.";"Your folder was successfully saved."
"tagging #%s";"tagging #%s"

"Edit Folder File";"Edit Folder File"
"Delete File";"Delete File"
"Are you sure you want to delete this file?";"Are you sure you want to delete this file?"
"Delete Folder File";"Delete Folder File"

"Folder Popular Tags";"Folder Popular Tags"
"This is the popular tags page for folders.";"This is the popular tags page for folders."


# view
"SPONSORED";"SPONSORED"
"FEATURED";"FEATURED"
"SPONSORED FOLDER";"SPONSORED FOLDER"
"FEATURED FOLDER";"FEATURED FOLDER"
"Edit This Folder";"Edit This Folder"
"Folder Info";"Folder Info"
"By: %s";"By: %s"
"Folder Statistics";"Folder Statistics"
"This is the profile for a folder.";"This is the profile for a folder."
"Category: %s";"Category: %s"

"Item: %s";"Item: %s"
"Descriptions:";"Descriptions:"
"Created By: %s";"Created By: %s"
"%s's Shared Files";"%s's Shared Files"
"Back to Folders";"Back to Folders"
"Upload files now!";"Upload files now!"
"Folder Profile";"Folder Profile"
"modified %s";"modified %s"

"Secret Code";"Secret Code"
"Unlock Folder";"Unlock Folder"
"Unlock File";"Unlock File"
"In order to download this file, please enter secret code below";"In order to download this file, please enter secret code below"
"Password Protected File";"Password Protected File"
"Please enter the secret code below to unlock this folder's content";"Please enter the secret code below to unlock this folder's content"
"Password Protected Folder";"Password Protected Folder"

# view file
"Uploaded: %s";"Uploaded: %s"
"Size: %s";"Size: %s"
"File Details";"File Details"
"Download This File";"Download This File"
"Back to Folder";"Back to Folder"
"Share This File";"Share This File"
"URL:";"URL:"
"Folder File Profile";"Folder File Profile"
"This is the profile for a file.";"This is the profile for a file."

# title tag
"pagetitle-folder-edit-folder";"Edit Folder Details"
"pagetitle-folder-location-folder";"Edit Folder Location"
"pagetitle-folder-style-folder";"Edit Folder Styles"
"pagetitle-folder-delete-folder";"Delete Folder"
"pagetitle-folder-tags-index";"Folder Popular Tags"
"pagetitle-folder-manage-folder";"Folder Manage Files"
"pagetitle-folder-upload-folder";"Upload Folder Files"

"pagetitle-folder-create-index";"Post New Folder"
"pagetitle-folder-manage-index";"My Folders"
"pagetitle-folder-browse-package";"Folder Posting Packages"
"pagetitle-folder-browse-index";"Folder Browse Page"


"pagetitle-folder-index-admin-manage";"Admin Folder - View Folders"
"pagetitle-folder-delete-admin-manage";"Admin Folder - Delete Folder"
"pagetitle-folder-featured-admin-manage";"Admin Folder - Feature Folder"
"pagetitle-folder-deleteselected-admin-manage";"Admin Folder - Delete Selected Folders"
"pagetitle-folder-index-admin-settings";"Admin Folder - Global Settings"
"pagetitle-folder-index-admin-level";"Admin Folder - Member Level Settings"
"pagetitle-folder-index-admin-fields";"Admin Folder - Folder Questions"

"pagetitle-folder-index-admin-categories";"Admin Folder - Manage Categories"
"pagetitle-folder-add-admin-categories";"Admin Folder - Add Category"
"pagetitle-folder-move-admin-categories";"Admin Folder - Move Category"
"pagetitle-folder-edit-admin-categories";"Admin Folder - Edit Category"
"pagetitle-folder-delete-admin-categories";"Admin Folder - Delete Category"
