"_EMAIL_NOTIFY_ADVGROUP_DISCUSSION_RESPONSE_TITLE";"Circle Discussion Response"
"_EMAIL_NOTIFY_ADVGROUP_DISCUSSION_RESPONSE_DESCRIPTION";"This email is sent to the member when people reply to discussion topics that the member replied to."
"_EMAIL_NOTIFY_ADVGROUP_DISCUSSION_RESPONSE_SUBJECT";"A member has posted a reply to the topic ""[object_title]"" you replied to in the circle ""[object_parent_title]"""
"_EMAIL_NOTIFY_ADVGROUP_DISCUSSION_RESPONSE_BODY";"[header]

[sender_title] has posted a reply to the topic ""[object_title]"" you replied to in the circle ""[object_parent_title]"":

""[message]""

Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_advgroup_invite
"_EMAIL_NOTIFY_ADVGROUP_INVITE_TITLE";"Circle Invitation"
"_EMAIL_NOTIFY_ADVGROUP_INVITE_DESCRIPTION";"This email is sent to the member when they are invited to a circle."
"_EMAIL_NOTIFY_ADVGROUP_INVITE_SUBJECT";"You have been invited to join the circle [object_title]"
"_EMAIL_NOTIFY_ADVGROUP_INVITE_BODY";"[header]

You have been invited to join the circle ""[object_title]"". Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_advgroup_promote
"_EMAIL_NOTIFY_ADVGROUP_PROMOTE_TITLE";"Circle Promotion"
"_EMAIL_NOTIFY_ADVGROUP_PROMOTE_DESCRIPTION";"This email is sent when a member is promoted to officer in a circle."
"_EMAIL_NOTIFY_ADVGROUP_PROMOTE_SUBJECT";"You have been promoted to officer in the circle [object_title]"
"_EMAIL_NOTIFY_ADVGROUP_PROMOTE_BODY";"[header]

You have been promoted to officer in the circle ""[object_title]"". Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_advgroup_invite_nonmembers
"_EMAIL_NOTIFY_ADVGROUP_INVITE_NONMEMBERS_TITLE";"Circle Invitation Non-Members"
"_EMAIL_NOTIFY_ADVGROUP_INVITE_NONMEMBERS_DESCRIPTION";"This is the email that gets sent when members invite their friends to join during the signup process."
"_EMAIL_NOTIFY_ADVGROUP_INVITE_NONMEMBERS_SUBJECT";"You have received an invitation to join our social network and the circle [group_title]!"
"_EMAIL_NOTIFY_ADVGROUP_INVITE_NONMEMBERS_BODY";"[header]

""[message]""

To join, please follow the link below:

http://[host][object_link]

[footer]"

# notify_advgroup_cancel_invite
"_EMAIL_NOTIFY_ADVGROUP_CANCEL_INVITE_TITLE";"Cancel Circle Invitation"
"_EMAIL_NOTIFY_ADVGROUP_CANCEL_INVITE_DESCRIPTION";"This is the email that gets sent when members cancel the circle owner invitation to join circle."
"_EMAIL_NOTIFY_ADVGROUP_CANCEL_INVITE_SUBJECT";"You have received a cancel invitation to join our social network and the circle [group_title]!"
"_EMAIL_NOTIFY_ADVGROUP_CANCEL_INVITE_BODY";"[header]

You have received a cancel invitation to join our social network and the circle [group_title]

To view the circle, please follow the link below:

http://[host][object_link]

[footer]"

"All categories";"All categories"
"Everyone's Groups";"Everyone's Circles"
"Only My Friends' Groups";"Only My Friends' Circles"
"list by";"list by"
"Recently created";"Recently created"

"Message Members";"Message Members"

"The changes to your post have been saved.";"The changes to your post have been saved."

"You have not joined any groups yet.";"You have not joined any circles yet."
"There are no groups yet.";"There are no circles yet."
"Why don't you %1$screate one%2$s?";"Why don't you %1$screate one%2$s?"

"Group doesn't exists or not authorized to delete";"Circle doesn't exists or not authorized to delete"
"The selected group has been deleted.";"The selected circle has been deleted."

"Watch Topic";"Watch Topic"
"Stop Watching Topic";"Stop Watching Topic"

"Manage Announcements";"Manage Announcements"
"ANNOUNCEMENT_VIEW_SCRIPTS_ADMINMANAGE_DESCRIPTION";"Announcements are a great way to keep your members engaged in the community. Announcements appear inside the ""Announcement Widget"", which you can place anywhere on your site. By default, this widget appears at the top of the member homepage - this way, members see your announcements right when they sign in. You can move this widget elsewhere or change its settings in the <a href='%s'>Layout Editor</a>."
"There are currently no announcements.";"There are currently no announcements."
"Post New Announcement";"Post New Announcement"
"Please compose your new announcement below.";"Please compose your new announcement below."
"Post Announcement";"Post Announcement"
"Edit Announcement";"Edit Announcement"
"Posted by %1$s %2$s";"Posted by %1$s %2$s"
"Please modifiy your announcement below.";"Please modifiy your announcement below."
" or ";" or "
"Delete Announcement?";"Delete Announcement?"
"Are you sure that you want to delete this announcement? It will not be recoverable after being deleted.";"Are you sure that you want to delete this announcement? It will not be recoverable after being deleted."
"edit";"edit"
"Title";"Title"
"Author";"Author"
"ID";"ID"
"%d announcements total";"%d announcements total"
"Are you sure that you want to delete the %d announcements? It will not be recoverable after being deleted.";"Are you sure that you want to delete the %d announcements? It will not be recoverable after being deleted."
"Delete the selected announcements?";"Delete the selected announcements?"
"Please select an announcement to delete.";"Please select an announcement to delete."

"before joining this group.";"before joining this circle."
"You must join the parent group";"You must join the parent circle"
"Newest Groups";"Newest Circles"
"Popular Groups";"Popular Circles"
"Active Groups";"Active Circles"
"Featured Groups";"Featured Circles"
"Recently Created";"Recently Created"
"Most Popular";"Most Popular"
"Most Active";"Most Active"
"Most Active Groups";"Most Active Circles"
"Statistics";"Statistics"
"Total Groups";"Total Circles"
"Total Albums";"Total Albums"
"Total Photos";"Total Photos"
"Total Topics";"Total Topics"
"Category";"Category"
"Comment Privacy";"Comment Privacy"
"Photo - Album Creation";"Photo - Album Creation"
"Everyone";"Everyone"
"Poll Creation";"Poll Creation"
"Sub Group Creation";"Sub Circle Creation"
"cancel";"cancel"
"Save Changes";"Save Changes"
"Create Sub Group";"Create Sub Circle"
"Invite New Guests";"Invite New Guests"
"Group Albums";"Circle Albums"
"Group Discussions";"Circle Discussions"
"Group Polls";"Circle Polls"
"Group Useful Links";"Circle Useful Links"
"Sub Groups";"Sub Circles"
"Parent Groups";"Parent Circles"
"Total Views";"Total Views"
"Total Members";"Total Members"
"Suggested Poll";"Suggested Poll"
"Recent Albums";"Recent Albums"
"Top Posters";"Top Posters"
"Staff List";"Staff List"
"Basic Information";"Basic Information"
"Create Album";"Create Album"
"Search Albums";"Search Albums"
"All Members Albums";"All Members Albums"
"Only My Albums";"Only My Albums"
"Browse By";"Browse By"
"Most Recent";"Most Recent"
"Most Viewed";"Most Viewed"
"Most Commented";"Most Commented"
"By";"By"
"Search Topics";"Search Topics"
"Status";"Status"
"All Topics";"All Topics"
"Only Open Topics";"Only Open Topics"
"Only Closed Topics";"Only Closed Topics"
"All Members Topics";"All Members Topics"
"Only My Topics";"Only My Topics"
"Most Replied";"Most Replied"
"My Polls";"My Polls"
"Create New Poll";"Create New Poll"
"Search Polls";"Search Polls"
"All Polls";"All Polls"
"Only Open Polls";"Only Open Polls"
"Only Closed Polls";"Only Closed Polls"
"Back";"Back"
"Edit Poll";"Edit Poll"
"Close Poll";"Close Poll"
"Delete Poll";"Delete Poll"
"Show Results";"Show Results"
"Share";"Share"
"Report";"Report"
"Add New Link";"Add New Link"
"Add Question";"Add Question"
"Manage Useful Links";"Manage Useful Links"
"Global Settings";"Global Settings"
"Member Level Settings";"Member Level Settings"
"Member Level";"Member Level"
"Allow Viewing of Groups";"Allow Viewing of Circles"
"Categories";"Categories"
"Profile Fields";"Profile Fields"
"Manage Reports";"Manage Reports"
"Title";"Title"
"Group Title";"Circle Title"
"Topic Title";"Topic Title"
"Post ID";"Post ID"
"Reporter";"Reporter"
"Owner";"Owner"
"Filter By";"Filter By"
"Only Featured Groups";"Only Featured Circles"
"Only Not Featured Groups";"Only Not Featured Circles"
"Only Sub Groups";"Only Sub Circles"
"Only Parent Groups";"Only Parent Circles"
"Featured";"Featured"
"Is Sub-group";"Is Sub-circle"
"Views";"Views"
"Date";"Date"
"Options";"Options"
"Yes, allow members to upload photo on groups.";"Yes, allow members to upload photo on circles."
"Allow Upload Photo on Groups?";"Allow Upload Photo on Circles?"
"Do you want to let members of this level upload photo on groups?";"Do you want to let members of this level upload photo on circles?"
"No, do not allow members to upload photo on groups.";"No, do not allow members to upload photo on circles."
"Number of Photos per Album";"Number of Photos per Album"
"How many Photos that a user can upload in an album? (Enter a number between 0 and 999, 0 means unlimited)";"How many Photos that a user can upload in an album? (Enter a number between 0 and 999, 0 means unlimited)"
"Allow Create Photo Albums on Groups?";"Allow Create Photo Albums on Circles?"
"Do you want to let members of this level create photo albums on groups?";"Do you want to let members of this level create photo albums on circles?"
"Yes, allow members to create photo albums on groups.";"Yes, allow members to create photo albums on circles."
"No, do not allow members to create photo albums on groups.";"No, do not allow members to create photo albums on circles."
"Number of Albums per Group";"Number of Albums per Circle"
"How many Albums that a user can create in a group? (Enter a number between 0 and 999, 0 means unlimited)";"How many Albums that a user can create in a circle? (Enter a number between 0 and 999, 0 means unlimited)"
"Allow Create Polls on Groups?";"Allow Create Polls on Circles?"
"Do you want to let members of this level create polls on groups?";"Do you want to let members of this level create polls on circles?"
"Yes, allow members to create polls on groups.";"Yes, allow members to create polls on circles."
"No, do not allow members to create polls on groups.";"No, do not allow members to create polls on circles."
"Members Only";"Members Only"
"All Members";"All Members"
"Allow Group Style";"Allow Circle Style"
"Yes, allow custom group styles.";"Yes, allow custom circle styles."
"No, do not allow custom group styles.";"No, do not allow custom circle styles."
"Number of Sub Groups per Group";"Number of Sub Circles per Circle"
"How many sub groups that an user can create in a group? (Enter a number between 1 and 10)";"How many sub circles that an user can create in a circle? (Enter a number between 1 and 10)"
"Manage Announcement";"Manage Announcement"
"Request Membership";"Request Membership"
"Transfer Owner";"Transfer Owner"
"Add New Category";"Add New Category"
"Group Categories";"Circle Categories"
"Category Name";"Category Name"
"Options";"Options"
"Add Sub Category";"Add Sub Category"
"Are you sure you want to leave this group? You will leave all it's sub-groups too.";"Are you sure you want to leave this circle? You will leave all it's sub-circles too."
"Group Videos";"Circle Videos"
"Search Videos";"Search Videos"
"There is no video found.";"There is no video found."
"Search Videos";"Search Videos"
"Member";"Member"
"Video Creation";"Video Creation"
"Who may create videos for this group?";"Who may create videos for this circle?"
"GROUP_FORM_ADMIN_LEVEL_AUTHVIDEO_DESCRIPTION";"Your users can choose from any of the options checked below when they decide who can create videos in their circles. If you do not check any options, all members will be allowed to create videos."
"GROUP_FORM_ADMIN_LEVEL_AUTHSUBGROUP_DESCRIPTION";"Your users can choose from any of the options checked below when they decide who can create sub circles in their circles. If you do not check any options, all members will be allowed to create sub circles."
"GROUP_FORM_ADMIN_LEVEL_AUTHWIKI_DESCRIPTION";"Your users can choose from any of the options checked below when they decide who can create wiki pages in their circles. If you do not check any options, all members will be allowed to create wiki pages."
"Sub Group Creation Options";"Sub Circle Creation Options"
"Video Creation Options";"Video Creation Options"
"_ACTIVITY_ACTIONTYPE_ADVGROUP_POLL_NEW";"Creating a circle poll"
"_ACTIVITY_ACTIONTYPE_ADVGROUP_SUB_CREATE";"Creating a sub circle"
"_ACTIVITY_ACTIONTYPE_ADVGROUP_TRANSFER";"Transferring circle owner to other member"
"_ACTIVITY_ACTIONTYPE_ADVGROUP_VIDEO_CREATE";"Creating a circle video"
"ACTIVITY_TYPE_ADVGROUP_POLL_COMMENT";"When someone comment on a poll that I create."
"ACTIVITY_TYPE_ADVGROUP_POLL_LIKE";"When someone like a poll that I create."
"ACTIVITY_TYPE_ADVGROUP_TRANSFER";"When someone transfer owner of a circle to me."
"ACTIVITY_TYPE_ADVGROUP_CANCEL_INVITE";"When someone cancel the circle invitation"
"No Replied";"No Replied"
"Latest";"Latest"
"Latest Replied";"Latest Replied"
"ADMIN_ACTIVITY_TYPE_ADVGROUP_SUB_CREATE";"When a user (subject) create a new sub circle"
"ADMIN_ACTIVITY_TYPE_ADVGROUP_TRANSFER";"When a user (subject) transfer the circle owner to another user (object)"
"ADMIN_ACTIVITY_TYPE_ADVGROUP_VIDEO_CREATE";"When a user (subject) create a new circle video"
"Allow Create Wiki Pages on Groups?";"Allow Create Wiki Pages on Circles?"
"Do you want to let members of this level create wiki pages on groups?";"Do you want to let members of this level create wiki pages on circles?"
"Yes, allow members to create wiki pages on groups.";"Yes, allow members to create wiki pages on circles."
"No, do not allow members to create wiki pages on groups.";"No, do not allow members to create wiki pages on circles."
"Wiki Page Creation Options";"Wiki Page Creation Options"
"Wiki Page Creation";"Wiki Page Creation"
"'Who may create videos for this group?";"'Who may create videos for this circle?"
"There is no featured group yet.";"There is no featured circle yet."
"ADMIN_ACTIVITY_TYPE_ADVGROUP_WIKI_CREATE";"When a user (subject) creates a new circle wiki page (object)."
"ADMIN_ACTIVITY_TYPE_ADVGROUP_WIKI_MOVE";"When a user (subject) moves a circle wiki page (object)."
"ADMIN_ACTIVITY_TYPE_ADVGROUP_WIKI_UPDATE";"When a user (subject) updates a circle wiki page (object)."

"Leader";"Leader"
"Report Topic";"Report Topic"
"Create New Album";"Create New Album"
"Create a %1$snew one%2$s";""Create a %1$snew one%2$s"
"No albums have been uploaded.";"No albums have been uploaded."
"There is no contact in your address book";"There is no contact in your address book"
"Invitation Sent";"Invitation Sent";"Invitations Sent";
"Who may create polls for this group?";"Who may create polls for this circle?"
"Who may create sub group for this group?";"Who may create sub circle for this circle?"
"Who may create wiki pages for this group?";"Who may create wiki pages for this circle?"
"Are you sure you want to delete this group? All it's sub-group will also be deleted too and cannot be undone.";"Are you sure you want to delete this circle? All it's sub-circle will also be deleted too and cannot be undone."
"Please choose a member you want to transfer the owner role to:";"Please choose a member you want to transfer the owner role to:"
"Group Owner Transfer";"Circle Owner Transfer"
"(filter the search box and press Enter to search)";"(filter the search box and press Enter to search)"
"Create a new one %1$shere%2$s";"Create a new one %1$shere%2$s"
"%s post";"%s post";"%s posts"
"Last Replied";"Last Replied"
"&#187; Manage Useful Links";"&#187; Manage Useful Links"

"Activities updated.";"Activities updated."
"group_activity_post";"Circle activities"
"group_activity_advgroup_create";"Circle creation."
"group_activity_advgroup_join";"Join of members in the circle."
"group_activity_advgroup_promote";"Promotion of members in the circle."
"group_activity_advgroup_topic_create";"Topic creation in the circle."
"group_activity_advgroup_topic_reply";"Topic replies in the circle."
"group_activity_advgroup_photo_upload";"Photo Upload in the circle."
"group_activity_advgroup_poll_new";"Poll creation in the circle."
"group_activity_advgroup_sub_create";"Sub-circle creation."
"group_activity_advgroup_transfer";"Owner Transfering in circle."
"group_activity_advgroup_video_create";"Video creation in circle."
"There are no public group actitivies yet.";"There are no public circle actitivies yet."
"group_activity_advgroup_video_create";"Video creation in circle."
"group_activity_advgroup_wiki_create";"Wiki page creation in circle."
"group_activity_advgroup_wiki_move";"Wiki page moving in circle."
"group_activity_advgroup_wiki_update";"Wiki page updates in circle."
